DATE,AUDUSD,EURUSD,GBPUSD,NZDUSD,USDCAD,USDCHF,USDJPY
2016-02-26,0.7193668181818181,1.0999059090909091,1.3943704545454545,0.6715659090909091,1.353151818181818,0.9925172727272727,113.25318181818183
2016-02-28,0.71236,1.09204,1.386055,0.658925,1.3538999999999999,0.99688,113.702
2016-02-29,0.7138162499999999,1.0902370833333335,1.3887175,0.65909625,1.3536491666666668,0.9981,112.95683333333334
2016-03-01,0.7154370833333333,1.0871875,1.3951958333333332,0.6611170833333334,1.3478654166666668,0.9980770833333333,113.23308333333334
2016-03-02,0.7245883333333333,1.0858408333333334,1.4010620833333334,0.6632254166666667,1.3440925000000001,0.9979420833333333,113.92891666666667
2016-03-03,0.7333358333333333,1.0904720833333335,1.4113833333333332,0.6705529166666667,1.34161,0.9944858333333334,113.79854166666667
2016-03-04,0.7389977272727273,1.0974309090909091,1.4177631818181817,0.6769454545454545,1.3392395454545456,0.9926568181818181,113.75281818181817
2016-03-06,0.7412650000000001,1.099155,1.421505,0.6792549999999999,1.33296,0.994125,113.83949999999999
2016-03-07,0.7432225,1.0985449999999999,1.4208220833333334,0.6781395833333334,1.3326795833333334,0.9964987500000001,113.57191666666667
2016-03-08,0.7438775,1.1018895833333333,1.4226379166666667,0.6759891666666666,1.3357870833333332,0.99402125,112.83245833333332
2016-03-09,0.74684875,1.0986195833333332,1.42079875,0.6741154166666666,1.3355454166666665,0.9980179166666666,112.80275
2016-03-10,0.7465095833333333,1.1046654166666667,1.4231954166666665,0.6656666666666666,1.3301133333333333,0.9929816666666667,113.45033333333333
2016-03-11,0.7515959090909091,1.114775,1.43168,0.6709031818181818,1.3256077272727274,0.9844636363636364,113.60227272727273
2016-03-13,0.7552366666666667,1.1157833333333331,1.4375466666666668,0.67325,1.3236133333333333,0.9826233333333333,113.796
2016-03-14,0.7534662499999999,1.1121754166666666,1.4340420833333332,0.67046875,1.3255054166666667,0.9859016666666666,113.756625
2016-03-15,0.7468316666666667,1.11040625,1.4198279166666667,0.66316,1.33428875,0.9867858333333334,113.18579166666666
2016-03-16,0.7472904166666666,1.1120675,1.4145433333333333,0.6632216666666667,1.3301666666666667,0.98567625,113.32520833333332
2016-03-17,0.76240125,1.12849125,1.4373587500000002,0.6811104166666667,1.3027875,0.9710791666666667,111.69216666666667
2016-03-18,0.76265,1.1289733333333334,1.4470142857142858,0.6816052380952381,1.2994661904761904,0.9680114285714286,111.38771428571428
2016-03-20,0.75933,1.1271566666666668,1.4458900000000001,0.6780233333333333,1.3033866666666667,0.9697300000000001,111.50099999999999
2016-03-21,0.75896125,1.1258791666666668,1.44016375,0.6765570833333333,1.3067054166666667,0.9696891666666666,111.63954166666667
2016-03-22,0.76036,1.122765,1.4280229166666667,0.6752670833333333,1.30642,0.9710008333333334,111.99216666666666
2016-03-23,0.7574516666666667,1.1189570833333333,1.4153533333333332,0.67171,1.3133887499999999,0.9746129166666666,112.48916666666666
2016-03-24,0.7510141666666666,1.1169891666666667,1.4120820833333332,0.6694579166666667,1.3247895833333334,0.9756441666666666,112.73091666666666
2016-03-25,0.751637619047619,1.1164833333333333,1.4127966666666667,0.6691076190476191,1.3250180952380952,0.9770447619047619,113.08290476190476
2016-03-27,0.7503466666666666,1.1159999999999999,1.4129833333333333,0.6678999999999999,1.3273966666666668,0.9779266666666667,113.38633333333333
2016-03-28,0.7532358333333334,1.118125,1.4197625,0.6708558333333333,1.3219637499999999,0.9754645833333333,113.440375
2016-03-29,0.7570666666666667,1.122565,1.4296079166666666,0.6785770833333333,1.314675,0.9718916666666666,113.27354166666667
2016-03-30,0.76581125,1.1319195833333333,1.4392379166666667,0.6902183333333333,1.3010991666666667,0.9646333333333333,112.43233333333335
2016-03-31,0.7667266666666667,1.1362354166666666,1.4366041666666665,0.6915825,1.2971166666666667,0.9620470833333333,112.41941666666666
2016-04-01,0.766372380952381,1.1386480952380953,1.4281057142857143,0.6897204761904762,1.303642380952381,0.9596409523809525,112.09704761904761
2016-04-03,0.7671133333333332,1.1393766666666665,1.4219666666666668,0.6892766666666666,1.3033133333333333,0.9584533333333334,111.67566666666666
2016-04-04,0.7621325,1.1387366666666667,1.4251808333333333,0.6853579166666667,1.3053725,0.9589875,111.39691666666666
2016-04-05,0.75527,1.1380095833333332,1.41978375,0.6792308333333333,1.31390875,0.9576275000000001,110.50641666666667
2016-04-06,0.7571779166666667,1.1380541666666666,1.4120308333333333,0.6808533333333333,1.312715,0.95721625,110.10054166666667
2016-04-07,0.7550620833333334,1.1386933333333333,1.4087008333333333,0.68001375,1.3111041666666667,0.95556125,108.54316666666666
2016-04-08,0.7544557142857142,1.1380338095238096,1.40903,0.6796166666666666,1.305482380952381,0.955537619047619,108.5972380952381
2016-04-10,0.75571,1.1404933333333334,1.4126066666666668,0.6811666666666666,1.2984033333333331,0.95327,108.211
2016-04-11,0.7577770833333334,1.1407008333333335,1.4199233333333332,0.6839379166666667,1.2948183333333334,0.95381625,107.98595833333333
2016-04-12,0.7650604166666667,1.1398941666666667,1.4258708333333334,0.68938625,1.28431875,0.9544358333333333,108.40979166666666
2016-04-13,0.7663729166666666,1.1315841666666666,1.4228116666666668,0.6920866666666666,1.27937875,0.9622154166666667,109.11312500000001
2016-04-14,0.7681825,1.12643125,1.4145941666666666,0.68578875,1.2846920833333333,0.9665579166666666,109.30641666666666
2016-04-15,0.7710980952380952,1.1273785714285713,1.41761,0.6901252380952381,1.2835661904761904,0.9673423809523809,109.13404761904762
2016-04-17,0.7656033333333333,1.1294766666666667,1.4180166666666665,0.6894633333333333,1.2968,0.9665533333333333,108.20666666666666
2016-04-18,0.7711804166666667,1.1304395833333334,1.4218370833333334,0.6933104166666667,1.28760625,0.9653091666666667,108.481125
2016-04-19,0.779525,1.1347170833333333,1.4359245833333334,0.7022545833333332,1.2712591666666666,0.9621420833333333,109.17391666666667
2016-04-20,0.7799112500000001,1.1340795833333333,1.4368916666666667,0.6995708333333334,1.2672183333333333,0.96520625,109.32666666666667
2016-04-21,0.7780316666666667,1.1299495833333333,1.4339725,0.6943216666666667,1.2682358333333335,0.9720458333333334,109.60087499999999
2016-04-22,0.7734828571428571,1.126444761904762,1.4371633333333333,0.6884109523809524,1.2699357142857142,0.9763228571428572,110.72761904761906
2016-04-24,0.7708166666666667,1.1228033333333334,1.4450200000000002,0.6860533333333333,1.2661166666666668,0.9783833333333334,111.60333333333334
2016-04-25,0.7710666666666667,1.12552875,1.4461729166666666,0.68583125,1.2681966666666666,0.9755454166666667,111.17200000000001
2016-04-26,0.7731333333333333,1.1287183333333333,1.45541125,0.6885262499999999,1.26404875,0.9739791666666666,111.09883333333333
2016-04-27,0.76143625,1.1315275,1.45674125,0.6868804166666668,1.2605725,0.9720904166666666,111.28033333333333
2016-04-28,0.7620962499999999,1.1338916666666667,1.45745875,0.6950566666666668,1.2561666666666667,0.9682558333333334,108.77470833333332
2016-04-29,0.7627890476190476,1.1409604761904761,1.4622295238095238,0.697512380952381,1.2534061904761904,0.9619819047619047,107.0777619047619
2016-05-01,0.7610133333333332,1.1458666666666666,1.4594799999999999,0.6989533333333333,1.2545133333333334,0.95874,106.48166666666667
2016-05-02,0.7632374999999999,1.1495470833333334,1.4644075,0.70081125,1.25372375,0.9569008333333334,106.48879166666667
2016-05-03,0.7556858333333333,1.1536933333333332,1.46221,0.6971066666666667,1.2604845833333334,0.9520108333333334,106.171125
2016-05-04,0.7475266666666666,1.1490691666666668,1.45067625,0.6888279166666668,1.27966125,0.9562974999999999,106.93491666666667
2016-05-05,0.7478416666666666,1.1435958333333334,1.44936125,0.6890308333333334,1.2844041666666668,0.96365625,107.20741666666667
2016-05-06,0.7376233333333333,1.1413295238095238,1.446597619047619,0.6844128571428572,1.2890552380952383,0.9690014285714286,106.95661904761904
2016-05-08,0.7369633333333333,1.1392733333333334,1.4423833333333331,0.68352,1.2927966666666666,0.9724766666666667,107.27733333333333
2016-05-09,0.733855,1.1393087499999999,1.4416329166666666,0.6801304166666666,1.2951745833333332,0.9706966666666667,108.01808333333334
2016-05-10,0.7346066666666666,1.13784875,1.4430208333333334,0.6752345833333333,1.2945595833333334,0.9736004166666666,109.04079166666666
2016-05-11,0.7366462500000001,1.14074,1.4445075,0.6811070833333334,1.2884575,0.97248875,108.62275
2016-05-12,0.7332245833333334,1.1398504166666668,1.44499625,0.6822929166666666,1.2841170833333333,0.9702299999999999,108.92333333333333
2016-05-13,0.7284047619047619,1.1335409523809523,1.4397042857142857,0.67899,1.289047619047619,0.9732204761904761,108.83752380952382
2016-05-15,0.7262733333333333,1.1311666666666667,1.4351399999999999,0.6762666666666667,1.29514,0.97533,108.62333333333333
2016-05-16,0.72891125,1.1317774999999999,1.4380141666666668,0.6784733333333333,1.2912220833333332,0.9766879166666667,108.90179166666667
2016-05-17,0.7332441666666667,1.1321675,1.4471975,0.6808833333333334,1.2895058333333334,0.9782991666666666,109.15808333333332
2016-05-18,0.7266175,1.1265095833333334,1.4522258333333333,0.6768858333333333,1.2962616666666666,0.9836329166666666,109.58041666666666
2016-05-19,0.7211083333333334,1.1208770833333335,1.45993375,0.67422375,1.3089308333333334,0.98907625,109.99075
2016-05-20,0.7228166666666667,1.1214071428571428,1.4555009523809523,0.67636,1.3105980952380953,0.9909480952380951,110.23342857142858
2016-05-22,0.7225833333333332,1.1218199999999998,1.4494433333333336,0.67686,1.3117933333333334,0.9908266666666666,110.12399999999998
2016-05-23,0.7224033333333333,1.12162125,1.4490158333333334,0.6774295833333334,1.3133495833333333,0.9901154166666667,109.49033333333334
2016-05-24,0.7180795833333334,1.1171720833333334,1.4570166666666668,0.6730125,1.3145870833333333,0.9919595833333333,109.70704166666667
2016-05-25,0.71959125,1.1151029166666666,1.4666050000000002,0.67490375,1.3085212499999999,0.9915016666666667,110.14354166666668
2016-05-26,0.7212566666666667,1.1182716666666666,1.4688054166666669,0.6732220833333332,1.2976750000000001,0.9897770833333334,109.77745833333334
2016-05-27,0.7207819047619047,1.1161095238095238,1.4647309523809522,0.6727057142857144,1.3018352380952383,0.9911342857142857,109.87095238095237
2016-05-29,0.7179333333333333,1.1111,1.46148,0.6694966666666667,1.3041366666666667,0.9946166666666666,110.633
2016-05-30,0.71777625,1.1128170833333333,1.46191625,0.66937375,1.3061683333333334,0.9932133333333333,111.09070833333334
2016-05-31,0.7235904166666667,1.1139625,1.4586079166666668,0.6744487499999999,1.3065329166666666,0.9922279166666667,110.948125
2016-06-01,0.7258195833333333,1.1159816666666666,1.4442975,0.6804199999999999,1.3076679166666667,0.99042,109.79208333333332
2016-06-02,0.7227220833333333,1.1179354166666666,1.4430395833333334,0.6808770833333333,1.3090475,0.9886129166666667,108.92341666666665
2016-06-03,0.7284038095238096,1.1228133333333334,1.4459990476190476,0.6878547619047619,1.3028885714285714,0.9850766666666667,107.98457142857143
2016-06-05,0.73521,1.1357933333333332,1.4442533333333334,0.6937066666666668,1.2946833333333334,0.9760533333333333,106.62233333333332
2016-06-06,0.7354041666666666,1.1352495833333334,1.4421733333333335,0.69248625,1.28993625,0.9735945833333334,107.18204166666668
2016-06-07,0.7431404166666667,1.1357158333333333,1.4534975,0.6948258333333334,1.2788716666666666,0.96747,107.50579166666667
2016-06-08,0.7463120833333333,1.1384154166666667,1.4537629166666666,0.7012216666666666,1.27079125,0.96165375,106.93979166666666
2016-06-09,0.7445083333333334,1.1353125,1.4478720833333334,0.7121925,1.2712633333333334,0.96166125,106.68624999999999
2016-06-10,0.7400147619047619,1.1288457142857145,1.438395238095238,0.7083538095238096,1.2739990476190477,0.9638942857142856,106.94380952380953
2016-06-12,0.7372066666666667,1.1245033333333334,1.4216266666666666,0.7047766666666666,1.2777900000000002,0.9644400000000001,106.67166666666667
2016-06-13,0.7388916666666666,1.12713125,1.4202545833333333,0.7053270833333333,1.2794479166666666,0.9647091666666667,106.110125
2016-06-14,0.7365729166666667,1.1236745833333333,1.4144066666666666,0.70120125,1.28456125,0.9638945833333333,105.97945833333334
2016-06-15,0.7390925,1.1231745833333333,1.41709375,0.7027825,1.2882441666666666,0.96344375,106.08225
2016-06-16,0.7362604166666666,1.1231129166666667,1.4166958333333335,0.7044491666666667,1.2968570833333335,0.96357625,104.37504166666668
2016-06-17,0.7387638095238095,1.1258757142857143,1.428474761904762,0.7052109523809523,1.2903733333333334,0.9623557142857143,104.31171428571427
2016-06-19,0.7425866666666666,1.1328933333333333,1.45052,0.7078199999999999,1.2846566666666666,0.9615766666666667,104.71600000000001
2016-06-20,0.7452679166666667,1.1334245833333334,1.4637729166666666,0.7109624999999999,1.2816575,0.9601670833333333,104.35708333333334
2016-06-21,0.7471633333333334,1.1294925,1.4682216666666665,0.71292125,1.2795320833333335,0.9606925,104.474625
2016-06-22,0.7489791666666666,1.1288,1.4699025,0.7157354166666666,1.27999625,0.9595041666666666,104.53770833333333
2016-06-23,0.7565037499999999,1.1360975,1.4817079166666665,0.7215245833333334,1.2774179166666666,0.9579866666666667,105.32466666666666
2016-06-24,0.7430766666666667,1.1096157142857141,1.3748819047619047,0.7092171428571429,1.29812,0.9722809523809524,102.44795238095239
2016-06-26,0.7428866666666667,1.1050433333333334,1.3439566666666665,0.70867,1.303,0.97227,102.11333333333333
2016-06-27,0.7384050000000001,1.1017670833333333,1.3276225000000001,0.70414125,1.3059941666666666,0.9763416666666666,101.82525
2016-06-28,0.7385791666666667,1.1061595833333333,1.3326358333333335,0.7052179166666667,1.3028516666666667,0.9793654166666667,102.38379166666665
2016-06-29,0.7426095833333334,1.10896,1.3408562499999999,0.7100733333333333,1.29935,0.9800749999999999,102.59683333333334
2016-06-30,0.7441920833333334,1.1101075,1.3376029166666665,0.7112158333333333,1.2955775,0.9778895833333333,102.89279166666667
2016-07-01,0.7473971428571429,1.1117171428571428,1.3299033333333332,0.7159871428571428,1.2929442857142857,0.9747338095238095,102.66019047619048
2016-07-03,0.7461066666666666,1.1129233333333335,1.3280833333333335,0.7173966666666667,1.2913266666666667,0.9741033333333333,102.58266666666667
2016-07-04,0.7519529166666666,1.1138091666666667,1.3280529166666666,0.7206175,1.28688125,0.9725241666666666,102.605
2016-07-05,0.7482658333333333,1.111255,1.3114975,0.7175358333333334,1.2930154166666668,0.9735641666666667,101.76454166666667
2016-07-06,0.74745875,1.1071425,1.292595,0.7113341666666666,1.29968375,0.9770191666666667,100.97583333333334
2016-07-07,0.7501570833333333,1.1075920833333333,1.2948241666666667,0.72018875,1.2964358333333335,0.9769116666666666,100.86649999999999
2016-07-08,0.7524771428571428,1.1061266666666667,1.2950704761904763,0.7272466666666667,1.3023957142857143,0.9807,100.58466666666668
2016-07-10,0.7559466666666667,1.1047966666666666,1.2940699999999998,0.7294333333333333,1.3045,0.9828033333333334,100.64733333333334
2016-07-11,0.75450375,1.10483375,1.29605875,0.724525,1.30869375,0.9830120833333332,102.11408333333333
2016-07-12,0.7613566666666666,1.1081141666666667,1.31692125,0.72884875,1.3051408333333334,0.9847016666666667,103.980125
2016-07-13,0.7609695833333333,1.10818,1.32285875,0.72779125,1.3022295833333333,0.9856829166666667,104.35979166666668
2016-07-14,0.7628024999999999,1.1111320833333334,1.3269854166666668,0.7212670833333333,1.292175,0.9815845833333333,105.25929166666667
2016-07-15,0.7621923809523808,1.1102304761904762,1.332612380952381,0.7152119047619048,1.29149,0.9811861904761905,105.70990476190475
2016-07-17,0.7591766666666667,1.10545,1.3223566666666666,0.7097199999999999,1.2947533333333334,0.9830900000000001,105.46333333333332
2016-07-18,0.7590633333333333,1.1063791666666667,1.32507125,0.7096704166666666,1.2955158333333332,0.9830445833333333,105.78920833333332
2016-07-19,0.7506558333333334,1.1041016666666665,1.3156625,0.70360875,1.3012258333333333,0.98434125,106.082375
2016-07-20,0.7483912500000001,1.1007541666666667,1.3152654166666666,0.7028070833333334,1.3049716666666666,0.9870241666666667,106.53916666666667
2016-07-21,0.7491137499999999,1.1021462499999999,1.32143875,0.698695,1.3058833333333333,0.9863025,106.38787500000001
2016-07-22,0.7469414285714285,1.1005395238095237,1.3156504761904761,0.6991590476190476,1.3125009523809523,0.9863204761904762,106.02366666666666
2016-07-24,0.7466133333333334,1.0970466666666667,1.31299,0.6997266666666667,1.31368,0.9880666666666666,106.27433333333333
2016-07-25,0.7472599999999999,1.09801875,1.312715,0.6986345833333334,1.3183858333333334,0.9867991666666667,106.10241666666667
2016-07-26,0.7510979166666667,1.0994441666666666,1.3121916666666666,0.704475,1.3206375,0.9888695833333333,104.58004166666666
2016-07-27,0.7482004166666667,1.100845,1.3139866666666666,0.7047320833333334,1.3188920833333333,0.9912979166666666,105.47295833333334
2016-07-28,0.7517575000000001,1.1081625,1.3172241666666666,0.7088783333333333,1.3153295833333334,0.9827154166666667,104.91204166666667
2016-07-29,0.7548247619047619,1.1124571428571428,1.3202038095238096,0.7145728571428571,1.3117642857142857,0.9741652380952381,103.11290476190477
2016-07-31,0.7592933333333334,1.1172766666666667,1.32244,0.71961,1.3048133333333334,0.9691299999999999,102.33166666666666
2016-08-01,0.7570875,1.1168520833333333,1.3208304166666667,0.7192454166666667,1.3078145833333334,0.9683245833333333,102.36541666666666
2016-08-02,0.7580145833333334,1.1201633333333334,1.32682625,0.7214425000000001,1.3097491666666667,0.9656779166666666,101.54895833333335
2016-08-03,0.758845,1.1183320833333334,1.3325941666666667,0.7175320833333334,1.3099916666666667,0.9693425000000001,101.18745833333332
2016-08-04,0.7620025,1.1135904166666666,1.3208345833333333,0.7174029166666666,1.3046633333333333,0.9733958333333333,101.22699999999999
2016-08-05,0.7638371428571428,1.1114680952380953,1.3108042857142859,0.717307619047619,1.3086766666666665,0.9765638095238096,101.38352380952381
2016-08-07,0.7606999999999999,1.1087833333333332,1.3074866666666667,0.7117833333333333,1.3182766666666668,0.9802933333333333,102.072
2016-08-08,0.7636179166666667,1.1086,1.3054229166666667,0.7128879166666667,1.3162508333333334,0.9816937499999999,102.33104166666668
2016-08-09,0.7656175,1.1094991666666667,1.2993804166666667,0.7147687500000001,1.3148820833333332,0.9827041666666667,102.14016666666667
2016-08-10,0.7710620833333334,1.11652625,1.3036929166666666,0.7224445833333334,1.3053695833333332,0.9771166666666667,101.29558333333334
2016-08-11,0.7705845833333332,1.11559125,1.2977066666666668,0.724155,1.3027020833333334,0.9744533333333334,101.51191666666666
2016-08-12,0.767802380952381,1.115727142857143,1.2951880952380952,0.7204342857142857,1.2964857142857142,0.9745295238095237,101.6644761904762
2016-08-14,0.7656033333333333,1.1164699999999999,1.2911766666666666,0.7192966666666667,1.29566,0.9745933333333333,101.24966666666667
2016-08-15,0.7667133333333332,1.1175029166666668,1.2899095833333334,0.7201245833333334,1.2935691666666667,0.9738745833333334,101.183125
2016-08-16,0.76978625,1.1252783333333334,1.2972891666666666,0.7261054166666666,1.2872045833333334,0.9650445833333333,100.32541666666667
2016-08-17,0.7651525,1.12745,1.3025929166666668,0.724745,1.287095,0.9626312499999999,100.491375
2016-08-18,0.7687925,1.132695,1.3121995833333333,0.7283533333333333,1.2802679166666666,0.9578775,100.05220833333334
2016-08-19,0.7625990476190475,1.1326971428571428,1.3105709523809523,0.726297619047619,1.2837838095238094,0.9576838095238096,100.20728571428572
2016-08-21,0.76116,1.1309799999999999,1.3066966666666666,0.72538,1.2881566666666666,0.96104,100.55666666666667
2016-08-22,0.7613275,1.1302925000000001,1.30989,0.7255366666666667,1.2927341666666667,0.9627483333333333,100.51908333333334
2016-08-23,0.7633445833333333,1.13235625,1.3177649999999999,0.7310025000000001,1.2910708333333334,0.9618491666666666,100.17070833333332
2016-08-24,0.76123,1.127615,1.3215729166666665,0.7302795833333334,1.292855,0.9655658333333333,100.38566666666667
2016-08-25,0.7618758333333333,1.1280441666666665,1.3203741666666666,0.7308166666666667,1.2922295833333333,0.9667574999999999,100.49079166666667
2016-08-26,0.7620614285714286,1.12683,1.3188909523809524,0.7301876190476191,1.2923842857142858,0.9694085714285714,100.76861904761905
2016-08-28,0.7548499999999999,1.1192766666666667,1.31229,0.7223633333333334,1.3010866666666667,0.9781266666666667,101.92566666666666
2016-08-29,0.75589625,1.11863,1.3100516666666666,0.7241520833333334,1.3014237499999999,0.9780358333333333,102.11391666666667
2016-08-30,0.7537566666666667,1.1158666666666666,1.3085175,0.7232083333333333,1.3055591666666666,0.9813733333333333,102.55675000000001
2016-08-31,0.7516141666666667,1.11481125,1.3116649999999999,0.7247095833333334,1.31056125,0.9833583333333333,103.25791666666667
2016-09-01,0.7539520833333334,1.1168441666666666,1.3223720833333334,0.72675,1.31069125,0.98251875,103.37454166666667
2016-09-02,0.7556690476190476,1.1182833333333333,1.328880476190476,0.7290676190476191,1.3055961904761904,0.9799176190476191,103.6537619047619
2016-09-04,0.7568800000000001,1.1156433333333333,1.32946,0.7291,1.29901,0.9802166666666666,104.012
2016-09-05,0.7588316666666667,1.115815,1.3312766666666667,0.7313804166666666,1.2940579166666666,0.9794795833333333,103.45495833333332
2016-09-06,0.7649545833333332,1.1193833333333334,1.3373070833333334,0.7363525000000001,1.2882929166666666,0.9759083333333334,102.87425
2016-09-07,0.7672245833333333,1.1243425,1.337055,0.7445470833333333,1.2864558333333334,0.9694154166666666,101.59441666666667
2016-09-08,0.7679416666666666,1.1264975,1.3327475,0.7435458333333332,1.2893679166666667,0.9699629166666667,101.9255
2016-09-09,0.7597257142857143,1.1249557142857143,1.3292933333333334,0.7362338095238096,1.2975209523809523,0.9740719047619047,102.48438095238096
2016-09-11,0.75393,1.12374,1.3264466666666668,0.7325066666666666,1.3048,0.9749933333333333,102.467
2016-09-12,0.7533720833333333,1.1236420833333334,1.3295383333333335,0.7323920833333334,1.3071329166666665,0.9737166666666667,102.09637500000001
2016-09-13,0.7504291666666667,1.1228208333333334,1.3249945833333332,0.7296795833333333,1.3118,0.9738083333333334,102.13708333333334
2016-09-14,0.7474612500000001,1.12344625,1.32056375,0.7274408333333334,1.3176333333333334,0.9750654166666667,102.71354166666667
2016-09-15,0.7485325,1.12424625,1.3229366666666666,0.7285633333333333,1.3183308333333332,0.9728983333333333,102.25308333333334
2016-09-16,0.7499409523809524,1.1203361904761904,1.3146338095238095,0.7290695238095237,1.3189447619047618,0.97566,102.10842857142858
2016-09-18,0.74918,1.1156333333333333,1.3011466666666667,0.7266633333333333,1.3208366666666667,0.9798533333333334,102.26733333333334
